objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Bunny Hops","361335","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137461603","5.55373","6.36808","1","12509","540","thing","Bunny Hops","4","16","40","40","20","2021","4,5,6,7,8,9,10,11,12,13,14,15,16","6,7","","Unplayable in another language","","","","","","standalone","","","","",""
"Ca$h 'n Gun$","19237","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137461827","6.3436","6.55087","1.2763","1701","10004","thing","Ca$h 'n Gun$","4","6","30","30","30","2005","4,5,6","6","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Caesar & Cleopatra","132","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137461629","6.09054","6.40486","1.9127","2652","8521","thing","Caesar & Cleopatra","2","2","60","60","60","2024","2","2","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","KOSMOS","German","2024","German edition 2024"
"Calico: Foltok, cicák, takarók","283155","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137461706","7.25358","7.4936","2.1967","261","39649","thing","Calico","1","4","45","45","30","2021","1,2,3,4","2","10+","No necessary in-game text","","","","","","standalone","","Alderac Entertainment Group; Flatout Games; Gém Klub Kft.","Hungarian","2021","Hungarian edition"
"Canvas: Festői vásznak","290236","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137461714","6.92815","7.206","1.7249","576","30400","thing","Canvas","1","5","30","30","30","2021","1,2,3,4,5","3,4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Gém Klub Kft.; Road To Infamy Games (R2i Games)","Hungarian","2021","Hungarian edition"
"Canvas: Tükörképek","335172","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137461727","6.2813","7.64984","2.08","0","7568","thing","Canvas: Reflections","1","5","30","30","30","2022","1,2,3,4,5","3,4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","expansion","","Gém Klub Kft.; Road To Infamy Games (R2i Games)","Hungarian","2022","Hungarian edition"
"Caper Cards: Bells Hells","396866","0","0","0","1","1","0","0","0","0","0","0","3","","","","","","137461734","5.54377","7.18562","1.4","13769","259","thing","Caper Cards: Bells Hells","1","4","30","30","15","2023","2,3,4","4","8+","","","","","","","standalone","","","","",""
"Carcassonne","822","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137461753","7.29585","7.41342","1.8862","235","216074","thing","Carcassonne","2","5","45","45","30","2000","2,3,4,5","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Cascadia vadvilága","295947","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137461800","7.74321","7.90231","1.8473","56","85639","thing","Cascadia","1","4","45","45","30","2021","1,2,3,4","2,3","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Gém Klub Kft.","Hungarian","2021","Hungarian edition"
"Cascadia vadvilága: Új tájakon","385318","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137461821","6.77568","7.76218","2.2361","0","15781","thing","Cascadia: Landmarks","1","6","45","45","30","2023","1,2,3,4,5,6","2","8+","Some necessary text - easily memorized or small crib sheet","","","","","","expansion","","Alderac Entertainment Group; Flatout Games; Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Cascadia: Gördülő dombok","407317","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137461765","5.99306","7.13291","2","3146","4874","thing","Cascadia: Rolling Hills","1","4","30","30","15","2024","1,2,3,4","1","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"The Castles of Burgundy","271320","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137720929","7.98962","8.44872","2.9188","0","28359","thing","The Castles of Burgundy","1","4","120","120","70","2019","1,2,3,4","2","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Catch That Mouse","370187","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137461840","0","7.125","0","0","26","thing","Catch That Mouse","2","4","10","10","5","2022","","","","","","","","","","standalone","","","","",""
"Century: Fűszerút","209685","0","0","0","1","1","0","0","0","0","0","0","3","","","","","","137463481","7.11039","7.29565","1.8018","374","34673","thing","Century: Spice Road","2","5","45","45","30","2017","2,3,4,5","3,4","8+","No necessary in-game text","","","","","","standalone","","Piatnik","Hungarian","2017","Hungarian edition"
"Challengers! Beach Cup","390340","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137720413","6.34234","7.7371","2.1389","1706","3656","thing","Challengers! Beach Cup","1","8","45","45","45","2023","2,4,5,6,7,8","4,6,8","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Cheating Moth","105593","0","0","0","1","0","0","0","0","0","0","0","1","","Csósztatott magyar szabály
","","","","137464335","6.09397","6.40573","1.1412","2631","15151","thing","Cheating Moth","3","5","30","30","30","2011","3,4,5","5","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Chomp","377449","0","0","0","1","1","0","0","0","0","0","0","3","","","","","","137463627","5.90653","6.76911","1.5625","3730","3142","thing","Chomp","1","4","20","20","20","2023","1,2,3,4","2","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Clank!: Catacombs","365717","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463728","7.73342","8.24353","2.502","60","20871","thing","Clank!: Catacombs","2","4","90","90","45","2022","2,3,4","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Clever 4Ever","366162","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463739","6.48777","7.63727","2.3659","1320","5489","thing","Clever 4Ever","1","4","30","30","30","2022","1,2,3,4","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Coffee Rush","377061","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463747","6.45","7.11135","1.8145","1420","9319","thing","Coffee Rush","2","4","30","30","30","2023","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Coffee Rush: Hab a tortán","411435","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463751","5.65267","7.47821","2","0","1700","thing","Coffee Rush: Piece of Cake","2","4","30","30","30","2024","2,3,4","3","","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Coimbra","245638","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463766","7.26054","7.60405","3.2464","255","16628","thing","Coimbra","2","4","90","90","60","2018","2,3,4","3","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","eggertspiele","English","2018","English edition"
"Colorado: Kalandok a vadnyugaton","366397","0","0","0","1","0","0","0","0","0","0","0","3","","
","","","","137463778","5.69735","6.98005","1.9286","6197","409","thing","Colorado","2","4","50","50","25","2024","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Colossal Arena","105","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137463943","6.44575","6.75526","2.0202","1433","8991","thing","Colossal Arena","2","5","60","60","40","1997","2,3,4,5","3","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Colt Express","158899","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463947","6.95301","7.09686","1.8344","546","50119","thing","Colt Express","2","6","40","40","40","2015","3,4,5,6","5,6","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2015","Hungarian edition"
"Combo Color","289601","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463951","5.61938","6.33929","1.1111","8297","834","thing","Combo Color","2","4","20","20","20","2020","2,3,4","3","6+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.; Zygomatic","Hungarian","2020","Hungarian edition"
"Combo Up","438452","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137463955","5.52062","6.88636","2","18701","87","thing","Combo Up","3","5","30","30","30","2024","3,4,5","5","","","","","","","","standalone","","","","",""
"Concept","147151","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463958","6.58777","6.74553","1.3768","1109","36404","thing","Concept","4","12","40","40","40","2014","3,4,5,6,7,8,9,10,11,12","6","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Gém Klub Kft.; Repos Production","Hungarian","2014","Hungarian edition"
"Concept Kids Állatok","247314","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463963","6.02484","7.04502","1.1818","2970","3058","thing","Concept Kids: Animals","2","12","20","20","20","2019","2,3,4,5,6,7","4","4+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2019","Hungarian edition"
"Concordia: Sestertiusszal kikövezett utak","124361","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137463974","7.9291","8.08189","2.9867","28","50248","thing","Concordia","2","5","100","100","100","2018","2,3,4,5","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2018","Hungarian edition"
"Confusing Lands","342200","0","0","0","1","1","0","0","0","0","0","0","3","","","","","","137464062","5.75936","7.19772","1.6154","5197","1117","thing","Confusing Lands","1","2","10","10","10","2024","1,2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Cortex + Challenge","297478","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464097","5.5692","6.3453","1.25","11122","905","thing","Cortex + Challenge","2","6","15","15","10","2018","2,3,4,5,6","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Cortex 3","261355","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464132","5.52864","6.08371","1.2","16579","571","thing","Cortex Challenge 3","2","6","15","15","15","2020","3,4","3,4","","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2020","Hungarian edition"
"Cortex Disney","400861","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464139","0","6.17895","0","0","88","thing","Cortex Disney","2","6","20","20","10","2023","","","","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Cortex Kids 2","237630","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464127","5.52035","6.22397","1","18786","235","thing","Cortex Challenge 2: Kids","2","6","15","15","15","2020","","","","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2020","Hungarian edition"
"Costu'Monsters","403147","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137464182","0","5.65182","0","0","32","thing","Costu'Monsters","2","4","15","15","15","2023","","","","","","","","","","standalone","","","","",""
"Council of 4","173101","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137720950","6.42539","7.11522","2.6827","1480","4420","thing","Council of 4","2","4","75","75","40","2015","2,3,4","3,4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"The Crew: A mélytengeri küldetés","324856","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137720976","7.81125","8.06413","2.0445","44","47466","thing","The Crew: Mission Deep Sea","2","5","20","20","20","2022","3,4,5","4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","KOSMOS; Piatnik","Hungarian","2022","Hungarian edition"
"Crystallo","269618","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137464247","5.89223","6.89404","1.7","3843","2711","thing","Crystallo","1","1","30","30","20","2018","1","1","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Csótánypóker","11971","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464393","6.6018","6.8035","1.0986","1066","27796","thing","Cockroach Poker","2","6","20","20","20","2004","3,4,5,6","5","6+","No necessary in-game text","","","","","","standalone","","Drei Magier Spiele; Gém Klub Kft.","Hungarian","0","Hungarian edition"
"Cupcake Academy","300085","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137720242","5.63069","6.72844","1.2222","7892","732","thing","Cupcake Academy","2","4","10","10","10","2020","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Cuzco","368975","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464295","5.87843","7.7226","3.5185","3935","1155","thing","Cuzco","2","4","120","120","75","2023","2,3,4","3","14+","No necessary in-game text","","","","","","standalone","","","","",""
"Daitoshi","402677","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464505","6.18391","7.47925","3.9388","2251","3085","thing","Daitoshi","1","4","120","120","120","2024","2,3","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Danger Danger","411403","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464533","5.56046","6.80644","1.1667","11862","622","thing","Danger Danger","2","8","10","10","10","2024","2,4,6","2,4","6–14","No necessary in-game text","","","","","","standalone","","","","",""
"Danger The Game: Mythical Mayhem","377489","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137464540","0","7","0","0","33","thing","Danger The Game: Mythical Mayhem","3","10","30","30","30","2023","","","","","","","","","","standalone","","","","",""
