objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Carcassonne: Aranyláz","163370","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533846","6.18148","7.13476","1.9242","2256","3537","thing","Carcassonne: Gold Rush","2","5","35","35","35","2014","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Carcassonne: Expansion 1 – Inns & Cathedrals","2993","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907744","7.39472","7.64103","1.926","0","52705","thing","Carcassonne: Expansion 1 – Inns & Cathedrals","2","6","60","60","60","2002","2,3,4,5,6","2,3","8+","No necessary in-game text","","","","","","expansion","","","","",""
"Carcassonne: Folyó","2591","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533834","6.72015","7.03663","1.6899","0","23288","thing","Carcassonne: The River","2","5","45","45","30","2001","2,3,4,5","3","8+","No necessary in-game text","","","","","","expansion","","","","",""
"Carcassonne: Hunters and Gatherers","4390","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907735","6.85569","7.13344","1.9216","671","19091","thing","Carcassonne: Hunters and Gatherers","2","5","40","40","35","2002","2,3,4,5","2,3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Carcassonne: Safari","256065","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533863","5.95574","7.01151","1.8077","3385","2844","thing","Carcassonne: Safari","2","5","35","35","35","2018","2,3,4,5","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Cartagena","224031","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533869","5.86636","6.70659","1.4348","4043","2292","thing","Cartagena","2","5","45","45","30","2017","2,3,4,5","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Cascadia","295947","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907757","7.74356","7.90258","1.8477","56","85486","thing","Cascadia","1","4","45","45","30","2021","1,2,3,4","2,3","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Cat Lady","228504","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907763","6.56412","6.98615","1.3728","1149","12213","thing","Cat Lady","2","4","30","30","15","2017","2,3,4","2","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"CATAN","13","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533888","6.90587","7.09083","2.2856","604","230804","thing","CATAN","3","4","120","120","60","1995","3,4","4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Century: A Kelet Csodái","242574","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533900","6.7133","7.10396","2.1027","867","15548","thing","Century: Eastern Wonders","2","4","45","45","30","2018","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Century: Egy Új Világ!","270970","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533905","6.73222","7.28492","2.1226","837","12148","thing","Century: A New World","2","4","45","45","30","2019","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Century: Fűszerút","209685","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533892","7.11054","7.29609","1.8018","374","34666","thing","Century: Spice Road","2","5","45","45","30","2017","2,3,4,5","3,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Chachapoya","262520","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440110","5.61583","7.13316","1.8125","8451","348","thing","Chachapoya","2","4","45","45","30","2019","2,3,4","2,3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Chachapoya: A Yapalocté Expedíció","312222","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440117","5.5362","7.87308","2.5","0","153","thing","Chachapoya: A Yapalocté Expedíció","2","4","30","30","25","2020","","","","","","","","","","expansion","","","","",""
"Cheating Moth","105593","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150136","6.09491","6.40586","1.142","2631","15123","thing","Cheating Moth","3","5","30","30","30","2011","3,4,5","5","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Cica, pizza, taco, gida, sajt: Fordulatos fordítás","341876","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150038","5.71787","6.91586","1","5817","1894","thing","Taco Back Goat Cheese Pizza","2","8","10","10","10","2023","3,4,5,6,7,8","5,6","10–18","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Cinderella","308572","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907915","5.49594","5.51042","0","25809","138","thing","Cinderella","1","4","20","20","10","2019","","","3–6","","","","","","","standalone","","","","",""
"Citadella","205398","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70533929","6.94625","7.23606","2.0595","558","30780","thing","Citadels","2","8","60","60","30","2016","3,4,5,6,7","5","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Claim","233961","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440137","6.46413","6.90494","1.6489","1377","12443","thing","Claim","2","2","25","25","25","2017","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Claim 2","249763","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440152","6.17624","6.93579","1.6222","2272","6640","thing","Claim 2","2","2","25","25","25","2018","2","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Cliffhanger","31506","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908001","5.76414","6.18912","1.2177","5126","2536","thing","Cliffhanger","3","6","15","15","15","2007","3,4,5,6","4,5,6","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Coffee Rush","377061","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150069","6.44425","7.11078","1.813","1438","9277","thing","Coffee Rush","2","4","30","30","30","2023","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Color Code","342211","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150076","5.50466","5.7568","1","23648","264","thing","Color Code","2","6","30","30","30","2021","4,5,6","4,5,6","6+","","","","","","","standalone","","","","",""
"Colorado","247900","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440167","0","6.51389","1","0","35","thing","Colorado","2","4","0","0","0","2017","","","","No necessary in-game text","","","","","","standalone","","","","",""
"Colt Express","158899","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535037","6.95271","7.09689","1.8344","548","50086","thing","Colt Express","2","6","40","40","40","2014","3,4,5,6","5,6","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Concept","147151","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535044","6.58689","6.74574","1.3768","1110","36377","thing","Concept","4","12","40","40","40","2013","3,4,5,6,7,8,9,10,11,12","6","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Concept Kids Állatok","247314","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535048","6.02585","7.04587","1.1818","2965","3056","thing","Concept Kids: Animals","2","12","20","20","20","2018","2,3,4,5,6,7","4","4+","No necessary in-game text","","","","","","standalone","","","","",""
"Concordia","124361","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440186","7.92998","8.08204","2.9867","26","50211","thing","Concordia","2","5","100","100","100","2013","2,3,4,5","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Concordia: Britannia / Germania","165023","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440203","6.62718","8.08046","3.0469","0","7487","thing","Concordia: Britannia / Germania","2","5","90","90","90","2014","2,3,4,5","4","12+","No necessary in-game text","","","","","","expansion","","","","",""
"Copenhagen","269595","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535052","6.4252","6.93292","1.6854","1482","5413","thing","Copenhagen","2","4","40","40","20","2019","2,3,4","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Creature Comforts","304051","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907994","6.84456","7.42543","2.3568","688","12702","thing","Creature Comforts","1","5","45","45","45","2022","1,2,3,4","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"The Crew: The Quest for Planet Nine","284083","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908888","7.62652","7.76553","1.9616","88","90131","thing","The Crew: The Quest for Planet Nine","2","5","20","20","20","2019","3,4,5","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Crime Zoom: Nagyító alatt – Az utolsó kártyalap","294235","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150105","5.68469","6.61685","1.1875","6485","1105","thing","Crime Zoom: His Last Card","1","6","60","60","60","2021","1,2,3","1,2","14+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Aurora; Gém Klub Kft.","Hungarian","2021","Hungarian edition"
"Cross Clues","300753","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908857","6.58857","7.20176","1.0783","1104","8815","thing","Cross Clues","2","6","10","10","5","2020","2,3,4,5,6","4","8+","Unplayable in another language","","","","","","standalone","","","","",""
"Csak egy","254640","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535081","7.43971","7.59801","1.0356","155","57089","thing","Just One","3","7","60","60","20","2018","4,5,6,7","6,7","8+","Unplayable in another language","","","","","","standalone","","","","",""
"Csapasd a ritmust!","37728","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535086","5.77457","6.26232","1.0595","4995","2912","thing","Rock the Beat","4","12","30","30","30","2008","4,5,6,7,8,9,10,11,12","8,9,10","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Csatacsirkék","350637","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150144","5.7644","7.2639","1.4444","5122","1286","thing","Regroup! Chicken Army","2","4","20","20","10","2024","2,3,4","3,4","6+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Csillagvadászok","254088","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535089","5.80278","6.65807","1.4286","4655","1242","thing","Gravity Superstar","2","6","30","30","15","2018","2,3,4,5,6","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Csodaország csatái","227935","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150155","7.49012","8.04479","3.0467","137","15648","thing","Wonderland's War","2","5","125","125","45","2023","3,4,5","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Csótánypóker","11971","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535093","6.60229","6.80363","1.0986","1069","27765","thing","Cockroach Poker","2","6","20","20","20","2004","3,4,5,6","5","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Csótánysaláta","32341","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535098","5.85931","6.14145","1.1348","4109","6838","thing","Cockroach Salad","2","6","20","20","10","2007","3,4,5,6","4,5","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Cube Duel","301444","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132151190","0","6.82414","0","0","84","thing","Cube Duel","1","2","0","0","0","2020","","","","","","","","","","standalone","","","","",""
"Cucc!","400752","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132614885","5.64013","6.89426","1","7592","1169","thing","Piles! A Fast-Paced Free-For-All","2","8","10","10","10","2025","3,4,5,6,7,8","4,5,6","6","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2025","Hungarian edition"
"Cuvée","400211","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150113","5.56784","7.3989","3.5","11241","121","thing","Cuvée","2","4","90","90","90","2023","2,3,4","2","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Private Moon Studios","Hungarian","2023","Hungarian edition"
"CV","143986","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535070","6.27155","6.56603","1.8448","1920","8456","thing","CV","2","4","60","60","60","2013","2,3,4","2","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"CV Pocket","229453","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440240","5.60649","6.29843","1.2857","8875","636","thing","CV Pocket","2","4","30","30","20","2017","2,3,4","3,4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Darwin nyomában","376683","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150194","6.49542","7.34799","1.6814","1305","5008","thing","In the Footsteps of Darwin","2","5","30","30","20","2023","2,3,4,5","3,4","6+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
